Campus,Measure Name,GPA,Results
Irvine,Adm GPA,3.976818182,1
Irvine,App GPA,3.263921569,0
Irvine,App GPA,3.919803922,0
Irvine,App GPA,3.944,0
Irvine,App GPA,3.800909091,0
Irvine,Adm GPA,3.7075,1
Irvine,App GPA,3.73626506,0
Irvine,Enrl GPA,4.050833333,1
Irvine,Adm GPA,3.900833333,1
Irvine,App GPA,3.204736842,0
Irvine,App GPA,3.376,0
Irvine,App GPA,3.5675,0
Irvine,App GPA,3.560833333,0
Irvine,Enrl GPA,3.926666667,1
Irvine,Adm GPA,3.722727273,1
Irvine,App GPA,3.558888889,0
Irvine,Adm GPA,4.047777778,1
Irvine,App GPA,3.535384615,0
Irvine,Adm GPA,4.03,1
Irvine,App GPA,3.461333333,0
Irvine,Enrl GPA,4.08,1
Irvine,Adm GPA,3.824583333,1
Irvine,App GPA,3.541428571,0
Irvine,App GPA,3.669,0
Irvine,Enrl GPA,3.848571429,1
Irvine,Enrl GPA,4.135,1
Irvine,Adm GPA,3.538,1
Irvine,App GPA,3.688571429,0
Irvine,Adm GPA,3.942,1
Irvine,Adm GPA,3.925,1
Irvine,Adm GPA,3.734,1
Irvine,App GPA,3.524285714,0
Irvine,Adm GPA,4.086153846,1
Irvine,Adm GPA,3.668571429,1
Irvine,App GPA,3.898285714,0
Irvine,App GPA,3.47,0
Irvine,Enrl GPA,4.01,1
Irvine,Enrl GPA,4.074,1
Irvine,App GPA,3.39619403,0
Irvine,Adm GPA,3.96375,1
Irvine,App GPA,3.565925926,0
Irvine,Enrl GPA,3.598,1
Irvine,App GPA,3.515454545,0
Irvine,Adm GPA,3.962352941,1
Irvine,Adm GPA,3.900379747,1
Irvine,Adm GPA,4.267142857,1
Irvine,Enrl GPA,4.0275,1
Irvine,App GPA,3.498070175,0
Irvine,App GPA,3.654,0
Irvine,Adm GPA,4.133333333,1
Irvine,App GPA,3.5864,0
Irvine,Adm GPA,3.7,1
Irvine,Adm GPA,3.9625,1
Irvine,Adm GPA,4.083888889,1
Irvine,App GPA,3.424615385,0
Irvine,Adm GPA,4.040357143,1
Irvine,Adm GPA,3.753333333,1
Irvine,App GPA,3.43125,0
Irvine,App GPA,3.986315789,0
Irvine,App GPA,3.579166667,0
Irvine,App GPA,3.840833333,0
Irvine,App GPA,3.570909091,0
Irvine,Adm GPA,3.856875,1
Irvine,App GPA,3.712524272,0
Irvine,Adm GPA,3.57125,1
Irvine,Adm GPA,4.181428571,1
Irvine,App GPA,4.062857143,0
Irvine,Enrl GPA,3.786,1
Irvine,App GPA,3.779166667,0
Irvine,Adm GPA,3.838888889,1
Irvine,App GPA,4.10875,0
Irvine,Adm GPA,3.476666667,1
Irvine,Adm GPA,3.842777778,1
Irvine,Adm GPA,3.947,1
Irvine,Adm GPA,3.968,1
Irvine,App GPA,3.459210526,0
Irvine,Enrl GPA,3.8915,1
Irvine,Enrl GPA,3.666,1
Irvine,App GPA,3.638125,0
Irvine,App GPA,3.7775,0
Irvine,App GPA,3.601875,0
Irvine,App GPA,3.81,0
Irvine,Adm GPA,3.751666667,1
Irvine,Adm GPA,4.051666667,1
Irvine,Enrl GPA,3.708,1
Irvine,App GPA,3.731833333,0
Irvine,App GPA,3.498888889,0
Irvine,Adm GPA,3.870810811,1
Irvine,App GPA,3.534444444,0
Irvine,Adm GPA,3.746,1
Irvine,Adm GPA,3.70875,1
Irvine,Adm GPA,3.925833333,1
Irvine,Adm GPA,3.913030303,1
Irvine,Adm GPA,3.681428571,1
Irvine,App GPA,3.751,0
Irvine,App GPA,3.68826087,0
Irvine,Adm GPA,3.984444444,1
Irvine,App GPA,3.546756757,0
Irvine,App GPA,3.877,0
Irvine,Adm GPA,4.1536,1
Irvine,Adm GPA,3.731428571,1
Irvine,App GPA,3.640461538,0
Irvine,App GPA,3.83,0
Irvine,Adm GPA,3.842,1
Irvine,App GPA,3.4925,0
Irvine,App GPA,3.725111111,0
Irvine,Adm GPA,4.050909091,1
Irvine,Enrl GPA,3.692857143,1
Irvine,App GPA,3.669583333,0
Irvine,Enrl GPA,3.963333333,1
Irvine,App GPA,3.742941176,0
Irvine,Adm GPA,4.003333333,1
Irvine,App GPA,3.692018349,0
Irvine,App GPA,3.659552239,0
Irvine,Adm GPA,4.050833333,1
Irvine,Adm GPA,3.925,1
Irvine,App GPA,3.63137931,0
Irvine,App GPA,3.705432099,0
Irvine,App GPA,3.473148148,0
Irvine,Adm GPA,3.951935484,1
Irvine,App GPA,3.747659574,0
Irvine,Adm GPA,3.835,1
Irvine,Enrl GPA,3.775714286,1
Irvine,Adm GPA,3.725384615,1
Irvine,App GPA,3.511888889,0
Irvine,App GPA,3.554444444,0
Irvine,Adm GPA,4.042777778,1
Irvine,App GPA,3.694444444,0
Irvine,Adm GPA,3.983157895,1
Irvine,App GPA,3.636956522,0
Irvine,App GPA,3.575,0
Irvine,Adm GPA,4.249285714,1
Irvine,Enrl GPA,3.866363636,1
Irvine,Enrl GPA,4.077647059,1
Irvine,Adm GPA,4.120666667,1
Irvine,Adm GPA,3.800833333,1
Irvine,Adm GPA,3.955833333,1
Irvine,App GPA,3.467272727,0
Irvine,Enrl GPA,3.915,1
Irvine,Adm GPA,3.74,1
Irvine,Adm GPA,4.114,1
Irvine,Enrl GPA,3.938,1
Irvine,Enrl GPA,3.87,1
Irvine,App GPA,3.679375,0
Irvine,Adm GPA,3.946923077,1
Irvine,Adm GPA,3.963333333,1
Irvine,App GPA,3.252727273,0
Irvine,Adm GPA,4.082894737,1
Irvine,App GPA,3.877058824,0
Irvine,Enrl GPA,3.63,1
Irvine,Adm GPA,3.984285714,1
Irvine,Adm GPA,4.186326531,1
Irvine,Enrl GPA,4.046666667,1
Irvine,Enrl GPA,4.011111111,1
Irvine,App GPA,3.41125,0
Irvine,App GPA,3.627058824,0
Irvine,Adm GPA,3.87047619,1
Irvine,Adm GPA,3.733928571,1
Irvine,Adm GPA,3.955,1
Irvine,Enrl GPA,3.613023256,1
Irvine,App GPA,3.53212766,0
Irvine,App GPA,3.645862069,0
Irvine,App GPA,3.628571429,0
Irvine,App GPA,3.857777778,0
Irvine,Adm GPA,3.967272727,1
Irvine,App GPA,3.58125,0
Irvine,Adm GPA,4.051,1
Irvine,Adm GPA,4.106666667,1
Irvine,App GPA,3.72,0
Irvine,App GPA,4.030454545,0
Irvine,App GPA,3.83,0
Irvine,Adm GPA,4.058571429,1
Irvine,Enrl GPA,3.551428571,1
Irvine,Enrl GPA,3.58,1
Irvine,Adm GPA,4.099230769,1
Irvine,App GPA,3.553333333,0
Irvine,App GPA,3.91625,0
Irvine,Adm GPA,3.835,1
Irvine,Enrl GPA,3.98625,1
Irvine,App GPA,3.752941176,0
Irvine,App GPA,3.664545455,0
Irvine,App GPA,3.236428571,0
Irvine,App GPA,3.615844156,0
Irvine,App GPA,3.528333333,0
Irvine,Enrl GPA,3.896666667,1
Irvine,App GPA,3.456060606,0
Irvine,App GPA,3.613020833,0
Irvine,App GPA,3.529,0
Irvine,App GPA,3.652058824,0
Irvine,App GPA,3.541764706,0
Irvine,Adm GPA,3.804,1
Irvine,Adm GPA,3.6225,1
Irvine,App GPA,3.761904762,0
Irvine,Enrl GPA,3.512,1
Irvine,App GPA,3.322,0
Irvine,Adm GPA,3.681428571,1
Irvine,App GPA,3.88706422,0
Irvine,Enrl GPA,3.797058824,1
Irvine,Adm GPA,4.216666667,1
Irvine,Adm GPA,3.934,1
Irvine,Adm GPA,3.77,1
Irvine,Adm GPA,3.955730337,1
Irvine,Adm GPA,3.540625,1
Irvine,Enrl GPA,3.914117647,1
Irvine,Enrl GPA,3.555833333,1
Irvine,Adm GPA,4.156470588,1
Irvine,Adm GPA,3.776,1
Irvine,Adm GPA,4.163928571,1
Irvine,Adm GPA,3.846,1
Irvine,App GPA,3.70375,0
Irvine,App GPA,3.821690141,0
Irvine,Adm GPA,3.774,1
Irvine,Enrl GPA,4.032,1
Irvine,Adm GPA,4.121190476,1
Irvine,App GPA,3.731304348,0
Irvine,Adm GPA,3.702083333,1
Irvine,Adm GPA,3.726153846,1
Irvine,App GPA,3.439230769,0
Irvine,App GPA,3.735588235,0
Irvine,Adm GPA,3.847777778,1
Irvine,Adm GPA,3.789166667,1
Irvine,App GPA,3.549605263,0
Irvine,App GPA,3.6225,0
Irvine,App GPA,3.674,0
Irvine,App GPA,3.800625,0
Irvine,App GPA,3.55,0
Irvine,Enrl GPA,3.998461538,1
Irvine,Adm GPA,3.948571429,1
Irvine,App GPA,3.497368421,0
Irvine,Adm GPA,4.047142857,1
Irvine,Enrl GPA,3.982,1
Irvine,App GPA,3.899130435,0
Irvine,Adm GPA,3.868888889,1
Irvine,App GPA,3.69,0
Irvine,Adm GPA,4.109375,1
Irvine,App GPA,3.683529412,0
Irvine,App GPA,3.835384615,0
Irvine,App GPA,3.844878049,0
Irvine,Enrl GPA,3.569230769,1
Irvine,Adm GPA,3.778,1
Irvine,App GPA,3.650526316,0
Irvine,App GPA,3.672222222,0
Irvine,App GPA,3.59,0
Irvine,App GPA,3.678157895,0
Irvine,App GPA,3.945,0
Irvine,Adm GPA,3.786818182,1
Irvine,Adm GPA,4.035,1
Irvine,App GPA,3.6525,0
Irvine,App GPA,3.581428571,0
Irvine,App GPA,3.622307692,0
Irvine,Adm GPA,4.205384615,1
Irvine,App GPA,3.252989691,0
Irvine,Adm GPA,3.545833333,1
Irvine,Enrl GPA,3.704,1
Irvine,App GPA,3.7845,0
Irvine,Adm GPA,3.765,1
Irvine,App GPA,3.628863636,0
Irvine,Adm GPA,4.021176471,1
Irvine,App GPA,3.7925,0
Irvine,Adm GPA,4.035172414,1
Irvine,Adm GPA,3.887222222,1
Irvine,Enrl GPA,3.852,1
Irvine,App GPA,3.42047619,0
Irvine,Adm GPA,3.728333333,1
Irvine,App GPA,3.601578947,0
Irvine,App GPA,3.70125,0
Irvine,Enrl GPA,4.041428571,1
Irvine,App GPA,3.54,0
Irvine,App GPA,3.963,0
Irvine,App GPA,3.764836364,0
Irvine,App GPA,3.963333333,0
Irvine,Adm GPA,3.78962963,1
Irvine,Adm GPA,3.744,1
Irvine,App GPA,3.665390625,0
Irvine,App GPA,3.547941176,0
Irvine,Adm GPA,4.145333333,1
Irvine,App GPA,3.835555556,0
Irvine,Enrl GPA,3.638529412,1
Irvine,App GPA,4.163,0
Irvine,App GPA,3.475454545,0
Irvine,Adm GPA,3.843333333,1
Irvine,App GPA,3.772272727,0
Irvine,Adm GPA,3.517777778,1
Irvine,Adm GPA,4.104444444,1
Irvine,App GPA,3.66875,0
Irvine,Adm GPA,3.983571429,1
Irvine,Adm GPA,3.920285714,1
Irvine,Adm GPA,3.8688,1
Irvine,App GPA,3.536935484,0
Irvine,Adm GPA,3.59375,1
Irvine,Adm GPA,3.974545455,1
Irvine,App GPA,3.4625,0
Irvine,Adm GPA,3.987142857,1
Irvine,Enrl GPA,3.886666667,1
Irvine,Adm GPA,3.988333333,1
Irvine,App GPA,3.758333333,0
Irvine,Enrl GPA,3.782857143,1
Irvine,App GPA,3.733205128,0
Irvine,App GPA,3.439090909,0
Irvine,Adm GPA,4.042,1
Irvine,App GPA,3.567272727,0
Irvine,Adm GPA,3.864166667,1
Irvine,Enrl GPA,3.962,1
Irvine,App GPA,3.979,0
Irvine,App GPA,3.933333333,0
Irvine,App GPA,3.858,0
Irvine,Adm GPA,3.914444444,1
Irvine,Adm GPA,3.777234043,1
Irvine,Enrl GPA,4.015555556,1
Irvine,Enrl GPA,3.93,1
Irvine,App GPA,3.715882353,0
Irvine,Adm GPA,3.77375,1
Irvine,App GPA,3.658,0
Irvine,App GPA,3.667333333,0
Irvine,Adm GPA,4.106666667,1
Irvine,Adm GPA,3.93,1
Irvine,Adm GPA,3.963333333,1
Irvine,App GPA,3.917142857,0
Irvine,Adm GPA,3.799166667,1
Irvine,App GPA,3.786296296,0
Irvine,App GPA,3.72625,0
Irvine,App GPA,3.587777778,0
Irvine,Adm GPA,3.976666667,1
Irvine,App GPA,3.6825,0
Irvine,App GPA,3.637333333,0
Irvine,Enrl GPA,3.504285714,1
Irvine,Adm GPA,3.923142857,1
Irvine,App GPA,3.674810127,0
Irvine,Enrl GPA,3.827142857,1
Irvine,App GPA,3.467346939,0
Irvine,App GPA,3.563333333,0
Irvine,App GPA,3.85,0
Irvine,App GPA,3.745,0
Irvine,Adm GPA,4.0075,1
Irvine,App GPA,3.613103448,0
Irvine,App GPA,3.328082192,0
Irvine,App GPA,3.400769231,0
Irvine,App GPA,3.747142857,0
Irvine,Enrl GPA,3.885384615,1
Irvine,Enrl GPA,3.787391304,1
Irvine,Adm GPA,3.81,1
Irvine,App GPA,3.602857143,0
Irvine,App GPA,3.517307692,0
Irvine,Adm GPA,4.026666667,1
Irvine,App GPA,3.643,0
Irvine,App GPA,3.632333333,0
Irvine,Adm GPA,3.825588235,1
Irvine,Adm GPA,4.06,1
Irvine,App GPA,3.528252427,0
Irvine,App GPA,3.748461538,0
Irvine,App GPA,3.498684211,0
Irvine,App GPA,3.360819672,0
Irvine,App GPA,3.47125,0
Irvine,Adm GPA,3.902857143,1
Irvine,Adm GPA,3.874444444,1
Irvine,App GPA,3.784615385,0
Irvine,App GPA,3.643846154,0
Irvine,App GPA,3.572222222,0
Irvine,Adm GPA,3.661875,1
Irvine,App GPA,3.685,0
Irvine,Enrl GPA,3.736666667,1
Irvine,Adm GPA,4.168333333,1
Irvine,App GPA,3.59,0
Irvine,Enrl GPA,3.783,1
Irvine,App GPA,3.674583333,0
Irvine,Enrl GPA,3.648333333,1
Irvine,Adm GPA,3.7686,1
Irvine,Enrl GPA,3.883333333,1
Irvine,Adm GPA,3.728,1
Irvine,Adm GPA,3.956666667,1
Irvine,App GPA,3.608113208,0
Irvine,Adm GPA,3.876,1
Irvine,Adm GPA,3.71,1
Irvine,App GPA,3.667647059,0
Irvine,App GPA,3.791757576,0
Irvine,Adm GPA,4.091714286,1
Irvine,Adm GPA,3.817380952,1
Irvine,Adm GPA,4.035416667,1
Irvine,App GPA,3.65,0
Irvine,Adm GPA,3.8538,1
Irvine,App GPA,3.583888889,0
Irvine,Adm GPA,3.58,1
Irvine,Enrl GPA,3.8845,1
Irvine,App GPA,3.877142857,0
Irvine,Adm GPA,3.727142857,1
Irvine,Adm GPA,3.954823529,1
Irvine,Adm GPA,4.003529412,1
Irvine,Adm GPA,4.074285714,1
Irvine,Enrl GPA,3.918181818,1
Irvine,Adm GPA,3.94125,1
Irvine,Adm GPA,3.661176471,1
Irvine,Adm GPA,4.047857143,1
Irvine,App GPA,3.411463415,0
Irvine,Adm GPA,3.701481481,1
Irvine,App GPA,3.709047619,0
Irvine,App GPA,3.853076923,0
Irvine,Adm GPA,3.922631579,1
Irvine,Adm GPA,4.198,1
Irvine,Adm GPA,3.848333333,1
Irvine,Adm GPA,4.015882353,1
Irvine,Adm GPA,3.913738318,1
Irvine,Adm GPA,3.865714286,1
Irvine,Adm GPA,4.116,1
Irvine,App GPA,3.6175,0
Irvine,App GPA,3.694,0
Irvine,Adm GPA,4.06047619,1
Irvine,Enrl GPA,3.763333333,1
Irvine,App GPA,3.613442623,0
Irvine,Adm GPA,4.129,1
Irvine,Adm GPA,4.108823529,1
Irvine,App GPA,3.503181818,0
Irvine,App GPA,3.917,0
Irvine,Adm GPA,3.9025,1
Irvine,Adm GPA,3.844,1
Irvine,App GPA,3.339166667,0
Irvine,App GPA,4.055833333,0
Irvine,App GPA,3.747777778,0
Irvine,App GPA,4.084,0
Irvine,Adm GPA,3.947142857,1
Irvine,Adm GPA,4.10375,1
Irvine,App GPA,3.808461538,0
Irvine,App GPA,3.566458333,0
Irvine,App GPA,3.686521739,0
Irvine,Adm GPA,4.042,1
Irvine,App GPA,3.538043478,0
Irvine,Adm GPA,3.919166667,1
Irvine,Adm GPA,3.8125,1
Irvine,App GPA,3.696808511,0
Irvine,Adm GPA,3.93,1
Irvine,Adm GPA,3.812,1
Irvine,Adm GPA,3.737142857,1
Irvine,Adm GPA,3.87,1
Irvine,Enrl GPA,4.096,1
Irvine,Enrl GPA,3.828,1
Irvine,Adm GPA,3.9425,1
Irvine,App GPA,3.669,0
Irvine,Adm GPA,3.958,1
Irvine,App GPA,3.948333333,0
Irvine,App GPA,3.83,0
Irvine,Adm GPA,3.988235294,1
Irvine,App GPA,3.610526316,0
Irvine,App GPA,3.772,0
Irvine,App GPA,3.614285714,0
Irvine,App GPA,3.555555556,0
Irvine,Adm GPA,3.989285714,1
Irvine,App GPA,3.723157895,0
Irvine,Enrl GPA,3.682,1
Irvine,Adm GPA,3.801268657,1
Irvine,Adm GPA,3.705,1
Irvine,App GPA,4.126666667,0
Irvine,Enrl GPA,3.676666667,1
Irvine,App GPA,3.76952381,0
Irvine,App GPA,3.818571429,0
Irvine,App GPA,3.61047619,0
Irvine,Adm GPA,3.796296296,1
Irvine,Adm GPA,3.954848485,1
Irvine,Enrl GPA,3.831666667,1
Irvine,Adm GPA,4,1
Irvine,App GPA,3.400508475,0
Irvine,Adm GPA,4.154597701,1
Irvine,App GPA,3.534848485,0
Irvine,Adm GPA,3.849344262,1
Irvine,Adm GPA,3.955,1
Irvine,App GPA,3.607945205,0
Irvine,Adm GPA,3.936363636,1
Irvine,Adm GPA,3.9688,1
Irvine,Adm GPA,4.21,1
Irvine,App GPA,3.542916667,0
Irvine,Adm GPA,3.840625,1
Irvine,App GPA,3.515769231,0
Irvine,Adm GPA,4.15125,1
Irvine,Enrl GPA,4.075,1
Irvine,App GPA,3.535769231,0
Irvine,Adm GPA,3.807222222,1
Irvine,App GPA,3.769411765,0
Irvine,App GPA,3.687142857,0
Irvine,App GPA,3.362941176,0
Irvine,Adm GPA,3.857857143,1
Irvine,Enrl GPA,3.5725,1
Irvine,App GPA,3.604074074,0
Irvine,Adm GPA,3.784666667,1
Irvine,Enrl GPA,3.983,1
Irvine,Adm GPA,4.114285714,1
Irvine,App GPA,3.700384615,0
Irvine,App GPA,3.5825,0
Irvine,App GPA,3.637712418,0
Irvine,App GPA,3.629411765,0
Irvine,Adm GPA,3.795652174,1
Irvine,Adm GPA,3.60125,1
Irvine,Enrl GPA,3.941111111,1
Irvine,Adm GPA,3.696666667,1
Irvine,App GPA,3.68,0
Irvine,Adm GPA,4.0822,1
Irvine,App GPA,3.753333333,0
Irvine,Enrl GPA,3.762352941,1
Irvine,App GPA,3.722272727,0
Irvine,App GPA,3.660833333,0
Irvine,App GPA,4.018,0
Irvine,Adm GPA,3.68047619,1
Irvine,App GPA,3.508461538,0
Irvine,App GPA,3.455714286,0
Irvine,Enrl GPA,3.85,1
Irvine,App GPA,3.690535714,0
Irvine,Adm GPA,3.995,1
Irvine,Adm GPA,3.344,1
Irvine,App GPA,3.562,0
Irvine,App GPA,3.625063291,0
Irvine,Enrl GPA,3.925,1
Irvine,App GPA,3.833333333,0
Irvine,App GPA,3.625882353,0
Irvine,App GPA,3.748181818,0
Irvine,App GPA,3.43804878,0
Irvine,Adm GPA,4.160714286,1
Irvine,Adm GPA,4.004482759,1
Irvine,App GPA,3.365833333,0
Irvine,App GPA,3.433181818,0
Irvine,Adm GPA,3.677,1
Irvine,App GPA,3.888571429,0
Irvine,App GPA,3.512463768,0
Irvine,App GPA,3.876622222,0
Irvine,Adm GPA,3.73969697,1
Irvine,Enrl GPA,3.783076923,1
Irvine,App GPA,3.363076923,0
Irvine,App GPA,3.474285714,0
Irvine,App GPA,3.401111111,0
Irvine,Enrl GPA,3.639166667,1
Irvine,Adm GPA,4.181428571,1
Irvine,App GPA,3.615178571,0
Irvine,App GPA,3.521904762,0
Irvine,App GPA,3.784516129,0
Irvine,App GPA,3.531166667,0
Irvine,App GPA,3.361176471,0
Irvine,Adm GPA,4.048571429,1
Irvine,App GPA,3.5908,0
Irvine,App GPA,3.627222222,0
Irvine,Adm GPA,3.936,1
Irvine,Adm GPA,3.721153846,1
Irvine,Enrl GPA,3.8675,1
Irvine,Adm GPA,3.916984127,1
Irvine,Adm GPA,3.796875,1
Irvine,App GPA,3.669302326,0
Irvine,App GPA,3.805526316,0
Irvine,App GPA,3.466666667,0
Irvine,Adm GPA,4.161481481,1
Irvine,Adm GPA,4.070769231,1
Irvine,Enrl GPA,3.976,1
Irvine,Enrl GPA,4.043,1
Irvine,App GPA,3.585,0
Irvine,App GPA,3.617826087,0
Irvine,App GPA,3.367142857,0
Irvine,App GPA,3.468947368,0
Irvine,App GPA,3.854736842,0
Irvine,Adm GPA,3.72375,1
Irvine,Adm GPA,4.086363636,1
Irvine,App GPA,3.695657895,0
Irvine,Adm GPA,4.12,1
Irvine,App GPA,3.821,0
Irvine,App GPA,3.666153846,0
Irvine,App GPA,3.642307692,0
Irvine,App GPA,3.634242424,0
Irvine,App GPA,4.02,0
Irvine,App GPA,3.600454545,0
Irvine,App GPA,3.656938776,0
Irvine,App GPA,3.869166667,0
Irvine,Enrl GPA,3.765,1
Irvine,Adm GPA,3.83,1
Irvine,App GPA,3.593448276,0
Irvine,Adm GPA,3.785714286,1
Irvine,Adm GPA,3.935454545,1
Irvine,Adm GPA,3.72125,1
Irvine,Adm GPA,3.804444444,1
Irvine,Adm GPA,3.661428571,1
Irvine,App GPA,3.82,0
Irvine,Adm GPA,3.813333333,1
Irvine,App GPA,3.920588235,0
Irvine,App GPA,3.738823529,0
Irvine,Enrl GPA,3.82,1
Irvine,App GPA,3.680540541,0
Irvine,Adm GPA,3.9864,1
