Campus,Measure Name,GPA,Results
Santa Cruz,Adm GPA,3.614,1
Santa Cruz,Adm GPA,3.502307692,1
Santa Cruz,Adm GPA,3.553333333,1
Santa Cruz,Adm GPA,3.949285714,1
Santa Cruz,App GPA,3.531176471,0
Santa Cruz,App GPA,3.465652174,0
Santa Cruz,App GPA,3.57,0
Santa Cruz,Adm GPA,3.766666667,1
Santa Cruz,App GPA,3.04,0
Santa Cruz,App GPA,3.452727273,0
Santa Cruz,App GPA,3.567727273,0
Santa Cruz,App GPA,3.535945946,0
Santa Cruz,Enrl GPA,3.615,1
Santa Cruz,App GPA,3.76,0
Santa Cruz,Adm GPA,3.97,1
Santa Cruz,Enrl GPA,3.602,1
Santa Cruz,Adm GPA,3.529473684,1
Santa Cruz,Adm GPA,3.775,1
Santa Cruz,App GPA,3.771818182,0
Santa Cruz,App GPA,3.676521739,0
Santa Cruz,Adm GPA,3.892075472,1
Santa Cruz,App GPA,3.756521739,0
Santa Cruz,App GPA,3.527142857,0
Santa Cruz,Adm GPA,3.548,1
Santa Cruz,App GPA,3.161034483,0
Santa Cruz,Enrl GPA,3.882,1
Santa Cruz,App GPA,3.29,0
Santa Cruz,Adm GPA,3.563333333,1
Santa Cruz,Adm GPA,3.818571429,1
Santa Cruz,Adm GPA,3.641666667,1
Santa Cruz,App GPA,3.459285714,0
Santa Cruz,App GPA,3.635,0
Santa Cruz,Enrl GPA,3.66,1
Santa Cruz,Enrl GPA,3.677,1
Santa Cruz,App GPA,3.385416667,0
Santa Cruz,App GPA,3.472571429,0
Santa Cruz,Adm GPA,3.78,1
Santa Cruz,Enrl GPA,3.7,1
Santa Cruz,Adm GPA,3.951428571,1
Santa Cruz,Adm GPA,3.951428571,1
Santa Cruz,Adm GPA,3.798333333,1
Santa Cruz,App GPA,3.85,0
Santa Cruz,Enrl GPA,3.621428571,1
Santa Cruz,Adm GPA,3.727352941,1
Santa Cruz,Adm GPA,3.951666667,1
Santa Cruz,App GPA,3.8775,0
Santa Cruz,Adm GPA,3.741153846,1
Santa Cruz,Adm GPA,3.808461538,1
Santa Cruz,App GPA,3.584583333,0
Santa Cruz,App GPA,3.61,0
Santa Cruz,Adm GPA,3.493636364,1
Santa Cruz,App GPA,3.44325,0
Santa Cruz,App GPA,3.526666667,0
Santa Cruz,Adm GPA,4.115,1
Santa Cruz,App GPA,3.515945946,0
Santa Cruz,App GPA,3.310588235,0
Santa Cruz,App GPA,3.572666667,0
Santa Cruz,Adm GPA,3.751923077,1
Santa Cruz,App GPA,3.509622642,0
Santa Cruz,Enrl GPA,3.242,1
Santa Cruz,Adm GPA,3.688648649,1
Santa Cruz,App GPA,3.532181818,0
Santa Cruz,Adm GPA,4.09,1
Santa Cruz,Adm GPA,3.693333333,1
Santa Cruz,App GPA,3.32,0
Santa Cruz,Adm GPA,3.8228,1
Santa Cruz,App GPA,3.498695652,0
Santa Cruz,Adm GPA,3.644827586,1
Santa Cruz,Adm GPA,3.793076923,1
Santa Cruz,Enrl GPA,3.712142857,1
Santa Cruz,Adm GPA,3.584285714,1
Santa Cruz,App GPA,3.658333333,0
Santa Cruz,Enrl GPA,3.5675,1
Santa Cruz,Adm GPA,3.812150538,1
Santa Cruz,App GPA,3.710666667,0
Santa Cruz,Adm GPA,3.38,1
Santa Cruz,Adm GPA,3.952,1
Santa Cruz,App GPA,3.752692308,0
Santa Cruz,App GPA,3.511111111,0
Santa Cruz,App GPA,3.573703704,0
Santa Cruz,Adm GPA,3.790952381,1
Santa Cruz,Adm GPA,3.74,1
Santa Cruz,App GPA,3.410833333,0
Santa Cruz,App GPA,3.392173913,0
Santa Cruz,App GPA,3.487777778,0
Santa Cruz,Adm GPA,3.702352941,1
Santa Cruz,App GPA,3.81625,0
Santa Cruz,App GPA,3.6608,0
Santa Cruz,Adm GPA,4.002,1
Santa Cruz,Adm GPA,3.872857143,1
Santa Cruz,App GPA,3.529402985,0
Santa Cruz,Enrl GPA,3.623333333,1
Santa Cruz,App GPA,3.541333333,0
Santa Cruz,App GPA,3.50173913,0
Santa Cruz,App GPA,3.490909091,0
Santa Cruz,Adm GPA,3.924444444,1
Santa Cruz,Enrl GPA,3.702666667,1
Santa Cruz,Enrl GPA,3.582222222,1
Santa Cruz,App GPA,3.804285714,0
Santa Cruz,Adm GPA,3.32,1
Santa Cruz,Adm GPA,3.642264151,1
Santa Cruz,Adm GPA,3.655714286,1
Santa Cruz,App GPA,3.682083333,0
Santa Cruz,Adm GPA,3.912,1
Santa Cruz,Adm GPA,3.635625,1
Santa Cruz,App GPA,3.366666667,0
Santa Cruz,App GPA,3.766153846,0
Santa Cruz,App GPA,3.618571429,0
Santa Cruz,App GPA,3.498095238,0
Santa Cruz,Adm GPA,3.716363636,1
Santa Cruz,App GPA,3.984,0
Santa Cruz,Adm GPA,3.776363636,1
Santa Cruz,App GPA,3.660666667,0
Santa Cruz,App GPA,3.7875,0
Santa Cruz,App GPA,3.58,0
Santa Cruz,App GPA,3.23,0
Santa Cruz,App GPA,3.83030303,0
Santa Cruz,App GPA,3.32,0
Santa Cruz,App GPA,3.562682927,0
Santa Cruz,App GPA,3.406875,0
Santa Cruz,App GPA,3.406363636,0
Santa Cruz,App GPA,3.567777778,0
Santa Cruz,App GPA,3.588367347,0
Santa Cruz,Adm GPA,3.676,1
Santa Cruz,Adm GPA,4.017777778,1
Santa Cruz,App GPA,3.763571429,0
Santa Cruz,Adm GPA,3.752727273,1
Santa Cruz,App GPA,3.242857143,0
Santa Cruz,App GPA,3.584444444,0
Santa Cruz,App GPA,3.474810811,0
Santa Cruz,App GPA,3.308333333,0
Santa Cruz,App GPA,3.274074074,0
Santa Cruz,Adm GPA,3.910555556,1
Santa Cruz,Adm GPA,4.174,1
Santa Cruz,App GPA,3.795,0
Santa Cruz,App GPA,3.554,0
Santa Cruz,Enrl GPA,3.696666667,1
Santa Cruz,Enrl GPA,3.34,1
Santa Cruz,Adm GPA,4.025,1
Santa Cruz,Adm GPA,3.475714286,1
Santa Cruz,Adm GPA,3.807083333,1
Santa Cruz,App GPA,3.49,0
Santa Cruz,App GPA,3.461428571,0
Santa Cruz,App GPA,3.584,0
Santa Cruz,App GPA,3.419090909,0
Santa Cruz,App GPA,3.76125,0
Santa Cruz,Adm GPA,3.933636364,1
Santa Cruz,App GPA,3.55,0
Santa Cruz,App GPA,3.462,0
Santa Cruz,App GPA,3.526666667,0
Santa Cruz,App GPA,3.34375,0
Santa Cruz,Adm GPA,3.888888889,1
Santa Cruz,Adm GPA,3.758888889,1
Santa Cruz,Adm GPA,3.862666667,1
Santa Cruz,Adm GPA,3.912666667,1
Santa Cruz,App GPA,3.759230769,0
Santa Cruz,App GPA,3.501428571,0
Santa Cruz,Enrl GPA,3.4725,1
Santa Cruz,App GPA,3.480571429,0
Santa Cruz,Adm GPA,3.764347826,1
Santa Cruz,Adm GPA,4.038,1
Santa Cruz,App GPA,3.57,0
Santa Cruz,Adm GPA,3.9475,1
Santa Cruz,Adm GPA,3.954285714,1
Santa Cruz,Adm GPA,3.862857143,1
Santa Cruz,Adm GPA,3.94,1
Santa Cruz,Adm GPA,3.744222222,1
Santa Cruz,Enrl GPA,3.475714286,1
Santa Cruz,Adm GPA,3.618333333,1
Santa Cruz,App GPA,3.795833333,0
Santa Cruz,Adm GPA,3.944,1
Santa Cruz,Adm GPA,3.72375,1
Santa Cruz,Adm GPA,3.820615385,1
Santa Cruz,Adm GPA,3.656,1
Santa Cruz,App GPA,3.793571429,0
Santa Cruz,Adm GPA,3.44,1
Santa Cruz,Adm GPA,3.97,1
Santa Cruz,Enrl GPA,3.521428571,1
Santa Cruz,App GPA,3.668333333,0
Santa Cruz,App GPA,3.638695652,0
Santa Cruz,Adm GPA,3.725714286,1
Santa Cruz,App GPA,3.441071429,0
Santa Cruz,Enrl GPA,3.236666667,1
Santa Cruz,Adm GPA,3.747413793,1
Santa Cruz,App GPA,3.730526316,0
Santa Cruz,Adm GPA,3.637894737,1
Santa Cruz,Adm GPA,3.8075,1
Santa Cruz,Enrl GPA,3.70625,1
Santa Cruz,Adm GPA,3.744615385,1
Santa Cruz,Enrl GPA,3.512,1
Santa Cruz,App GPA,3.397169811,0
Santa Cruz,App GPA,3.5145,0
Santa Cruz,Enrl GPA,3.941666667,1
Santa Cruz,Adm GPA,3.942666667,1
Santa Cruz,Adm GPA,3.920625,1
Santa Cruz,Adm GPA,4.00125,1
Santa Cruz,Adm GPA,3.892894737,1
Santa Cruz,App GPA,3.876,0
Santa Cruz,Enrl GPA,3.502,1
Santa Cruz,Adm GPA,3.9075,1
Santa Cruz,App GPA,3.464268293,0
Santa Cruz,Enrl GPA,3.384285714,1
Santa Cruz,App GPA,3.395,0
Santa Cruz,Adm GPA,3.811666667,1
Santa Cruz,Adm GPA,3.58804878,1
Santa Cruz,App GPA,3.552307692,0
Santa Cruz,App GPA,3.675,0
Santa Cruz,App GPA,3.3975,0
Santa Cruz,Adm GPA,3.811666667,1
Santa Cruz,Adm GPA,3.641176471,1
Santa Cruz,Enrl GPA,3.598571429,1
Santa Cruz,App GPA,3.272307692,0
Santa Cruz,App GPA,3.39375,0
Santa Cruz,Adm GPA,3.786,1
Santa Cruz,Adm GPA,3.765625,1
Santa Cruz,Enrl GPA,3.479166667,1
Santa Cruz,Adm GPA,3.728275862,1
Santa Cruz,Adm GPA,3.701818182,1
Santa Cruz,Adm GPA,3.697428571,1
Santa Cruz,App GPA,3.4696875,0
Santa Cruz,App GPA,3.338333333,0
Santa Cruz,App GPA,3.644,0
Santa Cruz,Enrl GPA,3.35,1
Santa Cruz,Adm GPA,3.883333333,1
Santa Cruz,Adm GPA,3.760625,1
Santa Cruz,Adm GPA,3.750869565,1
Santa Cruz,Adm GPA,3.973333333,1
Santa Cruz,Enrl GPA,3.411428571,1
Santa Cruz,Adm GPA,3.256666667,1
Santa Cruz,App GPA,3.935,0
Santa Cruz,App GPA,3.636170213,0
Santa Cruz,Adm GPA,3.659333333,1
Santa Cruz,Adm GPA,3.519333333,1
Santa Cruz,Adm GPA,3.605,1
Santa Cruz,App GPA,3.43,0
Santa Cruz,App GPA,3.463333333,0
Santa Cruz,App GPA,3.33,0
Santa Cruz,App GPA,3.54,0
Santa Cruz,App GPA,3.450714286,0
Santa Cruz,Adm GPA,3.8975,1
Santa Cruz,App GPA,3.769069767,0
Santa Cruz,Adm GPA,3.673333333,1
Santa Cruz,Adm GPA,3.157142857,1
Santa Cruz,Adm GPA,3.890909091,1
Santa Cruz,App GPA,3.38952381,0
Santa Cruz,App GPA,3.55125,0
Santa Cruz,Enrl GPA,3.76875,1
Santa Cruz,Enrl GPA,3.29375,1
Santa Cruz,Enrl GPA,3.552,1
Santa Cruz,Adm GPA,3.752777778,1
Santa Cruz,Adm GPA,3.643,1
Santa Cruz,App GPA,3.776363636,0
Santa Cruz,Adm GPA,3.658,1
Santa Cruz,Adm GPA,4.16,1
Santa Cruz,App GPA,3.494375,0
Santa Cruz,App GPA,3.385862069,0
Santa Cruz,App GPA,3.495238095,0
Santa Cruz,Adm GPA,3.694782609,1
Santa Cruz,Adm GPA,3.625,1
Santa Cruz,Adm GPA,3.861666667,1
Santa Cruz,App GPA,3.607142857,0
Santa Cruz,App GPA,3.29375,0
Santa Cruz,App GPA,3.583,0
Santa Cruz,App GPA,2.767142857,0
Santa Cruz,App GPA,3.554545455,0
Santa Cruz,App GPA,3.270952381,0
Santa Cruz,App GPA,3.471774194,0
Santa Cruz,Enrl GPA,3.303333333,1
Santa Cruz,Adm GPA,3.118,1
Santa Cruz,App GPA,3.577,0
Santa Cruz,Adm GPA,3.75,1
Santa Cruz,Enrl GPA,3.592,1
Santa Cruz,App GPA,3.913333333,0
Santa Cruz,App GPA,3.4465,0
Santa Cruz,App GPA,3.666090909,0
Santa Cruz,Enrl GPA,3.552857143,1
Santa Cruz,Adm GPA,3.698461538,1
Santa Cruz,App GPA,3.662,0
Santa Cruz,Adm GPA,3.903548387,1
Santa Cruz,Adm GPA,3.938411765,1
Santa Cruz,Adm GPA,3.866,1
Santa Cruz,Adm GPA,3.955,1
Santa Cruz,App GPA,3.595555556,0
Santa Cruz,App GPA,3.737777778,0
Santa Cruz,Adm GPA,3.637727273,1
Santa Cruz,Adm GPA,3.9325,1
Santa Cruz,App GPA,3.7215,0
Santa Cruz,App GPA,3.679333333,0
Santa Cruz,App GPA,3.41,0
Santa Cruz,App GPA,3.795625,0
Santa Cruz,App GPA,3.291578947,0
Santa Cruz,App GPA,3.469473684,0
Santa Cruz,App GPA,3.757719298,0
Santa Cruz,App GPA,3.11375,0
Santa Cruz,App GPA,3.636071429,0
Santa Cruz,Enrl GPA,3.593333333,1
Santa Cruz,App GPA,3.326,0
Santa Cruz,App GPA,3.5286,0
Santa Cruz,App GPA,3.7815,0
Santa Cruz,Adm GPA,3.656666667,1
Santa Cruz,Adm GPA,3.601666667,1
Santa Cruz,App GPA,3.647916667,0
Santa Cruz,App GPA,3.861666667,0
Santa Cruz,App GPA,3.481538462,0
Santa Cruz,App GPA,3.833076923,0
Santa Cruz,Adm GPA,3.736507937,1
Santa Cruz,Enrl GPA,3.661428571,1
Santa Cruz,Adm GPA,3.968484848,1
Santa Cruz,App GPA,3.363617021,0
Santa Cruz,App GPA,3.469827586,0
Santa Cruz,Adm GPA,3.335555556,1
Santa Cruz,Enrl GPA,3.598333333,1
Santa Cruz,App GPA,3.692608696,0
Santa Cruz,Adm GPA,3.88625,1
Santa Cruz,App GPA,3.69,0
Santa Cruz,Adm GPA,3.76047619,1
Santa Cruz,Adm GPA,3.725,1
Santa Cruz,App GPA,3.6264,0
Santa Cruz,App GPA,3.503636364,0
Santa Cruz,Adm GPA,3.918571429,1
Santa Cruz,Enrl GPA,3.755714286,1
Santa Cruz,Adm GPA,3.713333333,1
Santa Cruz,App GPA,3.3,0
Santa Cruz,App GPA,3.14,0
Santa Cruz,Enrl GPA,3.495555556,1
Santa Cruz,App GPA,2.9125,0
Santa Cruz,Adm GPA,3.756666667,1
Santa Cruz,Adm GPA,3.907,1
Santa Cruz,App GPA,3.64,0
Santa Cruz,App GPA,3.573846154,0
Santa Cruz,App GPA,3.472777778,0
Santa Cruz,App GPA,3.613636364,0
Santa Cruz,Adm GPA,3.295,1
Santa Cruz,Adm GPA,3.697142857,1
Santa Cruz,Enrl GPA,3.56,1
Santa Cruz,Adm GPA,3.61,1
Santa Cruz,Enrl GPA,3.288,1
Santa Cruz,Enrl GPA,3.373333333,1
Santa Cruz,App GPA,3.231428571,0
Santa Cruz,App GPA,3.481538462,0
Santa Cruz,App GPA,3.455,0
Santa Cruz,Enrl GPA,3.725,1
Santa Cruz,App GPA,3.654814815,0
Santa Cruz,App GPA,3.767142857,0
Santa Cruz,Enrl GPA,3.676,1
Santa Cruz,Enrl GPA,3.38,1
Santa Cruz,App GPA,3.597272727,0
Santa Cruz,Adm GPA,3.596538462,1
Santa Cruz,App GPA,3.445957447,0
Santa Cruz,App GPA,3.328,0
Santa Cruz,Enrl GPA,3.332,1
Santa Cruz,App GPA,3.575106383,0
Santa Cruz,App GPA,3.84,0
Santa Cruz,Adm GPA,3.610769231,1
Santa Cruz,Adm GPA,3.613333333,1
Santa Cruz,Adm GPA,3.467333333,1
Santa Cruz,App GPA,3.551111111,0
Santa Cruz,App GPA,3.477777778,0
Santa Cruz,Enrl GPA,3.828,1
Santa Cruz,App GPA,3.713636364,0
Santa Cruz,Adm GPA,3.762941176,1
Santa Cruz,App GPA,3.704375,0
Santa Cruz,App GPA,3.285294118,0
Santa Cruz,Enrl GPA,3.71,1
Santa Cruz,App GPA,3.404210526,0
Santa Cruz,Adm GPA,3.65875,1
Santa Cruz,Adm GPA,3.806315789,1
Santa Cruz,Adm GPA,3.768333333,1
Santa Cruz,Adm GPA,3.315,1
Santa Cruz,Adm GPA,3.56375,1
Santa Cruz,App GPA,3.498431373,0
Santa Cruz,Adm GPA,3.826206897,1
Santa Cruz,App GPA,3.465833333,0
Santa Cruz,Adm GPA,3.943333333,1
Santa Cruz,Adm GPA,3.268,1
Santa Cruz,Adm GPA,3.67375,1
Santa Cruz,App GPA,3.544375,0
Santa Cruz,Adm GPA,3.822352941,1
Santa Cruz,App GPA,3.683846154,0
Santa Cruz,Adm GPA,3.805,1
Santa Cruz,Enrl GPA,3.831666667,1
Santa Cruz,App GPA,3.604,0
Santa Cruz,Adm GPA,4.125,1
Santa Cruz,Adm GPA,3.611707317,1
Santa Cruz,App GPA,3.460714286,0
