Campus,Measure Name,GPA,Results
Santa Barbara,App GPA,3.561914894,0
Santa Barbara,App GPA,3.629090909,0
Santa Barbara,App GPA,3.61,0
Santa Barbara,App GPA,3.52,0
Santa Barbara,Adm GPA,3.886666667,1
Santa Barbara,Adm GPA,3.776666667,1
Santa Barbara,Adm GPA,3.933333333,1
Santa Barbara,Adm GPA,3.906451613,1
Santa Barbara,Adm GPA,3.803,1
Santa Barbara,Adm GPA,3.867916667,1
Santa Barbara,App GPA,3.752083333,0
Santa Barbara,App GPA,3.593684211,0
Santa Barbara,Enrl GPA,3.906428571,1
Santa Barbara,App GPA,3.62125,0
Santa Barbara,Enrl GPA,3.737777778,1
Santa Barbara,App GPA,3.474210526,0
Santa Barbara,App GPA,3.558571429,0
Santa Barbara,App GPA,3.542183908,0
Santa Barbara,App GPA,3.746756757,0
Santa Barbara,App GPA,3.51,0
Santa Barbara,App GPA,3.591666667,0
Santa Barbara,Adm GPA,3.915294118,1
Santa Barbara,Adm GPA,3.7,1
Santa Barbara,App GPA,3.688518519,0
Santa Barbara,App GPA,3.627142857,0
Santa Barbara,Adm GPA,3.905263158,1
Santa Barbara,Adm GPA,4.030555556,1
Santa Barbara,App GPA,3.531967213,0
Santa Barbara,Adm GPA,3.81,1
Santa Barbara,Adm GPA,4.03,1
Santa Barbara,App GPA,3.809090909,0
Santa Barbara,Adm GPA,3.7052,1
Santa Barbara,App GPA,3.347419355,0
Santa Barbara,App GPA,3.812142857,0
Santa Barbara,Adm GPA,3.885882353,1
Santa Barbara,App GPA,3.715539568,0
Santa Barbara,App GPA,3.391666667,0
Santa Barbara,Enrl GPA,3.99,1
Santa Barbara,Adm GPA,3.988333333,1
Santa Barbara,Adm GPA,3.43125,1
Santa Barbara,App GPA,3.407142857,0
Santa Barbara,Adm GPA,3.9955,1
Santa Barbara,App GPA,3.669230769,0
Santa Barbara,App GPA,3.803,0
Santa Barbara,App GPA,3.830566038,0
Santa Barbara,App GPA,3.578571429,0
Santa Barbara,App GPA,3.430416667,0
Santa Barbara,App GPA,3.7712,0
Santa Barbara,Adm GPA,4.188571429,1
Santa Barbara,Adm GPA,3.740291262,1
Santa Barbara,App GPA,3.771764706,0
Santa Barbara,Adm GPA,3.884561404,1
Santa Barbara,Adm GPA,3.74125,1
Santa Barbara,App GPA,3.816153846,0
Santa Barbara,App GPA,3.9125,0
Santa Barbara,App GPA,3.441348315,0
Santa Barbara,Adm GPA,3.842307692,1
Santa Barbara,Adm GPA,3.644666667,1
Santa Barbara,Enrl GPA,3.816666667,1
Santa Barbara,App GPA,3.84,0
Santa Barbara,App GPA,3.758,0
Santa Barbara,Adm GPA,3.934615385,1
Santa Barbara,Adm GPA,3.9884,1
Santa Barbara,Adm GPA,3.844285714,1
Santa Barbara,App GPA,3.196666667,0
Santa Barbara,App GPA,3.850714286,0
Santa Barbara,App GPA,3.872727273,0
Santa Barbara,App GPA,3.746666667,0
Santa Barbara,App GPA,3.665769231,0
Santa Barbara,App GPA,3.697391304,0
Santa Barbara,App GPA,3.454285714,0
Santa Barbara,Enrl GPA,3.565714286,1
Santa Barbara,App GPA,3.44,0
Santa Barbara,Adm GPA,3.869545455,1
Santa Barbara,App GPA,3.785833333,0
Santa Barbara,Adm GPA,4.024,1
Santa Barbara,App GPA,3.538125,0
Santa Barbara,App GPA,3.911818182,0
Santa Barbara,App GPA,3.566086957,0
Santa Barbara,Enrl GPA,3.830588235,1
Santa Barbara,Adm GPA,4.093157895,1
Santa Barbara,Enrl GPA,3.872857143,1
Santa Barbara,Adm GPA,3.671666667,1
Santa Barbara,App GPA,3.607142857,0
Santa Barbara,Adm GPA,4.011666667,1
Santa Barbara,App GPA,3.452826087,0
Santa Barbara,App GPA,3.380869565,0
Santa Barbara,App GPA,3.46625,0
Santa Barbara,Adm GPA,4.103913043,1
Santa Barbara,Adm GPA,4.16875,1
Santa Barbara,Adm GPA,3.925294118,1
Santa Barbara,App GPA,3.542,0
Santa Barbara,App GPA,3.672380952,0
Santa Barbara,Adm GPA,3.859756098,1
Santa Barbara,Enrl GPA,3.682,1
Santa Barbara,App GPA,3.775454545,0
Santa Barbara,App GPA,3.666818182,0
Santa Barbara,App GPA,3.757307692,0
Santa Barbara,Adm GPA,4.134375,1
Santa Barbara,Adm GPA,3.946363636,1
Santa Barbara,App GPA,3.613333333,0
Santa Barbara,Adm GPA,3.990740741,1
Santa Barbara,Adm GPA,3.775,1
Santa Barbara,App GPA,3.591724138,0
Santa Barbara,Enrl GPA,3.47,1
Santa Barbara,Adm GPA,4.094,1
Santa Barbara,Adm GPA,3.905454545,1
Santa Barbara,App GPA,3.746666667,0
Santa Barbara,Adm GPA,4.009210526,1
Santa Barbara,Adm GPA,3.7525,1
Santa Barbara,Adm GPA,3.986285714,1
Santa Barbara,Adm GPA,3.891,1
Santa Barbara,App GPA,3.597586207,0
Santa Barbara,App GPA,3.785555556,0
Santa Barbara,App GPA,3.576666667,0
Santa Barbara,App GPA,3.585806452,0
Santa Barbara,App GPA,3.530625,0
Santa Barbara,Adm GPA,4.006666667,1
Santa Barbara,Adm GPA,3.636315789,1
Santa Barbara,Adm GPA,3.835,1
Santa Barbara,Adm GPA,4.239473684,1
Santa Barbara,App GPA,3.616956522,0
Santa Barbara,Adm GPA,3.858333333,1
Santa Barbara,App GPA,3.730638298,0
Santa Barbara,App GPA,3.734761905,0
Santa Barbara,Adm GPA,3.58125,1
Santa Barbara,Adm GPA,4.055789474,1
Santa Barbara,App GPA,3.649649123,0
Santa Barbara,App GPA,3.653333333,0
Santa Barbara,App GPA,3.672619048,0
Santa Barbara,Adm GPA,3.865714286,1
Santa Barbara,Adm GPA,3.776666667,1
Santa Barbara,Adm GPA,3.713636364,1
Santa Barbara,App GPA,3.709615385,0
Santa Barbara,App GPA,3.486034483,0
Santa Barbara,Enrl GPA,3.571428571,1
Santa Barbara,Adm GPA,4.19375,1
Santa Barbara,App GPA,3.860606061,0
Santa Barbara,Adm GPA,4.067272727,1
Santa Barbara,Enrl GPA,3.576666667,1
Santa Barbara,App GPA,3.348333333,0
Santa Barbara,App GPA,3.765428571,0
Santa Barbara,Enrl GPA,3.888,1
Santa Barbara,App GPA,3.536153846,0
Santa Barbara,Adm GPA,3.974444444,1
Santa Barbara,Enrl GPA,3.651666667,1
Santa Barbara,Adm GPA,3.88140625,1
Santa Barbara,Adm GPA,4.032307692,1
Santa Barbara,Adm GPA,4.1575,1
Santa Barbara,Enrl GPA,3.834545455,1
Santa Barbara,App GPA,3.582222222,0
Santa Barbara,App GPA,3.804423077,0
Santa Barbara,App GPA,3.54,0
Santa Barbara,Adm GPA,3.615853659,1
Santa Barbara,Adm GPA,4.014,1
Santa Barbara,App GPA,3.927906977,0
Santa Barbara,Adm GPA,3.815714286,1
Santa Barbara,App GPA,3.842929293,0
Santa Barbara,App GPA,3.934444444,0
Santa Barbara,App GPA,3.706666667,0
Santa Barbara,App GPA,3.509230769,0
Santa Barbara,App GPA,3.673846154,0
Santa Barbara,Adm GPA,4.147894737,1
Santa Barbara,Adm GPA,3.906666667,1
Santa Barbara,App GPA,3.523455882,0
Santa Barbara,Enrl GPA,3.27,1
Santa Barbara,Adm GPA,4.035714286,1
Santa Barbara,App GPA,3.8426,0
Santa Barbara,Adm GPA,3.945555556,1
Santa Barbara,Adm GPA,3.652608696,1
Santa Barbara,App GPA,3.833958333,0
Santa Barbara,App GPA,3.455454545,0
Santa Barbara,Adm GPA,3.888,1
Santa Barbara,App GPA,3.736638655,0
Santa Barbara,Enrl GPA,3.845714286,1
Santa Barbara,Enrl GPA,4.024545455,1
Santa Barbara,App GPA,3.812,0
Santa Barbara,App GPA,3.65,0
Santa Barbara,App GPA,3.6412,0
Santa Barbara,Adm GPA,4.126,1
Santa Barbara,Adm GPA,4.006666667,1
Santa Barbara,Adm GPA,4.080277778,1
Santa Barbara,Enrl GPA,3.825,1
Santa Barbara,Adm GPA,3.843636364,1
Santa Barbara,App GPA,3.866,0
Santa Barbara,Adm GPA,4.061680672,1
Santa Barbara,App GPA,3.492045455,0
Santa Barbara,Enrl GPA,3.59,1
Santa Barbara,App GPA,3.586666667,0
Santa Barbara,Enrl GPA,3.825,1
Santa Barbara,App GPA,3.536666667,0
Santa Barbara,App GPA,3.218461538,0
Santa Barbara,Adm GPA,3.93,1
Santa Barbara,App GPA,3.551111111,0
Santa Barbara,App GPA,3.680833333,0
Santa Barbara,App GPA,3.606538462,0
Santa Barbara,App GPA,3.527692308,0
Santa Barbara,Adm GPA,3.845844156,1
Santa Barbara,Adm GPA,4.011666667,1
Santa Barbara,Enrl GPA,3.831666667,1
Santa Barbara,Adm GPA,3.83,1
Santa Barbara,Adm GPA,4.112857143,1
Santa Barbara,Adm GPA,3.925111111,1
Santa Barbara,Adm GPA,4.043333333,1
Santa Barbara,App GPA,3.568,0
Santa Barbara,Adm GPA,4.149090909,1
Santa Barbara,Enrl GPA,3.887222222,1
Santa Barbara,Enrl GPA,3.98,1
Santa Barbara,Adm GPA,3.968095238,1
Santa Barbara,App GPA,3.612,0
Santa Barbara,App GPA,3.685421687,0
Santa Barbara,Adm GPA,3.94,1
Santa Barbara,Adm GPA,3.845,1
Santa Barbara,App GPA,3.127777778,0
Santa Barbara,Adm GPA,3.89,1
Santa Barbara,App GPA,3.679047619,0
Santa Barbara,App GPA,3.665625,0
Santa Barbara,App GPA,3.811111111,0
Santa Barbara,App GPA,3.806666667,0
Santa Barbara,App GPA,3.745882353,0
Santa Barbara,App GPA,3.972222222,0
Santa Barbara,App GPA,3.516428571,0
Santa Barbara,Enrl GPA,3.783333333,1
Santa Barbara,App GPA,3.617956989,0
Santa Barbara,App GPA,3.677115385,0
Santa Barbara,App GPA,3.825483871,0
Santa Barbara,Adm GPA,3.608333333,1
Santa Barbara,App GPA,3.588,0
Santa Barbara,Adm GPA,3.712380952,1
Santa Barbara,Adm GPA,4.263636364,1
Santa Barbara,Enrl GPA,3.40875,1
Santa Barbara,Adm GPA,3.897666667,1
Santa Barbara,App GPA,3.633111111,0
Santa Barbara,Enrl GPA,3.662222222,1
Santa Barbara,App GPA,3.821666667,0
Santa Barbara,App GPA,3.710714286,0
Santa Barbara,Adm GPA,4.019285714,1
Santa Barbara,App GPA,3.675833333,0
Santa Barbara,App GPA,3.545625,0
Santa Barbara,App GPA,3.85,0
Santa Barbara,App GPA,3.5859375,0
Santa Barbara,App GPA,3.704137931,0
Santa Barbara,Adm GPA,4.093333333,1
Santa Barbara,App GPA,3.766785714,0
Santa Barbara,Adm GPA,3.801111111,1
Santa Barbara,Enrl GPA,3.956,1
Santa Barbara,App GPA,3.807037037,0
Santa Barbara,App GPA,3.577835052,0
Santa Barbara,App GPA,3.743333333,0
Santa Barbara,Adm GPA,3.798181818,1
Santa Barbara,App GPA,3.537555556,0
Santa Barbara,App GPA,3.739230769,0
Santa Barbara,App GPA,3.714666667,0
Santa Barbara,App GPA,3.848461538,0
Santa Barbara,Adm GPA,4.054259259,1
Santa Barbara,App GPA,3.303333333,0
Santa Barbara,App GPA,3.734545455,0
Santa Barbara,App GPA,3.548444444,0
Santa Barbara,App GPA,3.9825,0
Santa Barbara,App GPA,3.728125,0
Santa Barbara,Adm GPA,3.514,1
Santa Barbara,App GPA,3.388478261,0
Santa Barbara,App GPA,3.13,0
Santa Barbara,Adm GPA,4.128125,1
Santa Barbara,Adm GPA,3.974,1
Santa Barbara,Adm GPA,3.946,1
Santa Barbara,App GPA,3.372857143,0
Santa Barbara,Enrl GPA,3.593333333,1
Santa Barbara,App GPA,3.676597938,0
Santa Barbara,App GPA,3.511111111,0
Santa Barbara,Adm GPA,3.821698113,1
Santa Barbara,App GPA,3.794038462,0
Santa Barbara,Adm GPA,4.0075,1
Santa Barbara,Adm GPA,3.668571429,1
Santa Barbara,App GPA,3.495405405,0
Santa Barbara,Adm GPA,3.902941176,1
Santa Barbara,App GPA,3.647241379,0
Santa Barbara,App GPA,3.755028902,0
Santa Barbara,App GPA,3.51,0
Santa Barbara,Adm GPA,4.150769231,1
Santa Barbara,Adm GPA,4.014444444,1
Santa Barbara,App GPA,3.61587156,0
Santa Barbara,Enrl GPA,3.722857143,1
Santa Barbara,App GPA,3.594615385,0
Santa Barbara,App GPA,3.793853211,0
Santa Barbara,App GPA,3.419090909,0
Santa Barbara,App GPA,3.942920354,0
Santa Barbara,Enrl GPA,3.7025,1
Santa Barbara,Adm GPA,3.8334375,1
Santa Barbara,App GPA,3.813,0
Santa Barbara,Adm GPA,3.657777778,1
Santa Barbara,App GPA,3.654285714,0
Santa Barbara,Adm GPA,4.031176471,1
Santa Barbara,App GPA,3.860882353,0
Santa Barbara,App GPA,3.955,0
Santa Barbara,App GPA,3.638235294,0
Santa Barbara,Adm GPA,3.6205,1
Santa Barbara,App GPA,3.254096386,0
Santa Barbara,Adm GPA,3.845714286,1
Santa Barbara,App GPA,3.7125,0
Santa Barbara,Adm GPA,3.865,1
Santa Barbara,Adm GPA,3.75375,1
Santa Barbara,Adm GPA,3.971666667,1
Santa Barbara,Enrl GPA,3.488,1
Santa Barbara,Adm GPA,4.09,1
Santa Barbara,App GPA,3.864354839,0
Santa Barbara,Adm GPA,3.855833333,1
Santa Barbara,Adm GPA,3.601388889,1
Santa Barbara,App GPA,3.5325,0
Santa Barbara,Adm GPA,3.952857143,1
Santa Barbara,Enrl GPA,3.601666667,1
Santa Barbara,App GPA,3.278636364,0
Santa Barbara,Adm GPA,3.7425,1
Santa Barbara,Adm GPA,3.680384615,1
Santa Barbara,App GPA,3.369803922,0
Santa Barbara,App GPA,3.515166667,0
Santa Barbara,App GPA,3.68483871,0
Santa Barbara,App GPA,3.757692308,0
Santa Barbara,App GPA,3.92,0
Santa Barbara,App GPA,3.689795918,0
Santa Barbara,Enrl GPA,3.968333333,1
Santa Barbara,Adm GPA,4.038,1
Santa Barbara,Adm GPA,3.678823529,1
Santa Barbara,App GPA,3.171428571,0
Santa Barbara,App GPA,3.4056,0
Santa Barbara,Enrl GPA,3.886666667,1
Santa Barbara,Adm GPA,3.867777778,1
Santa Barbara,App GPA,3.739824561,0
Santa Barbara,Adm GPA,3.956,1
Santa Barbara,App GPA,3.835357143,0
Santa Barbara,App GPA,3.658928571,0
Santa Barbara,App GPA,3.812380952,0
Santa Barbara,Adm GPA,3.886666667,1
Santa Barbara,App GPA,3.48,0
Santa Barbara,App GPA,3.438571429,0
Santa Barbara,Enrl GPA,3.626666667,1
Santa Barbara,App GPA,3.734444444,0
Santa Barbara,Adm GPA,4.144285714,1
Santa Barbara,Adm GPA,3.599375,1
Santa Barbara,App GPA,3.611290323,0
Santa Barbara,App GPA,3.937777778,0
Santa Barbara,Enrl GPA,3.5475,1
Santa Barbara,Adm GPA,3.365555556,1
Santa Barbara,Adm GPA,3.946,1
Santa Barbara,Adm GPA,3.766,1
Santa Barbara,Enrl GPA,3.395,1
Santa Barbara,Adm GPA,3.972727273,1
Santa Barbara,Enrl GPA,3.45,1
Santa Barbara,App GPA,3.817222222,0
Santa Barbara,App GPA,3.560909091,0
Santa Barbara,Adm GPA,3.9892,1
Santa Barbara,App GPA,3.464166667,0
Santa Barbara,App GPA,3.8025,0
Santa Barbara,App GPA,3.671025641,0
Santa Barbara,Adm GPA,3.931111111,1
Santa Barbara,Adm GPA,4.078888889,1
Santa Barbara,Enrl GPA,3.7575,1
Santa Barbara,App GPA,3.836666667,0
Santa Barbara,App GPA,3.65030303,0
Santa Barbara,Adm GPA,3.882,1
Santa Barbara,App GPA,3.613,0
Santa Barbara,App GPA,3.508888889,0
Santa Barbara,App GPA,3.650877193,0
Santa Barbara,Adm GPA,3.945666667,1
Santa Barbara,Adm GPA,4.051666667,1
Santa Barbara,App GPA,3.633571429,0
Santa Barbara,Adm GPA,3.839,1
Santa Barbara,Enrl GPA,3.976923077,1
Santa Barbara,App GPA,3.440357143,0
Santa Barbara,Adm GPA,3.69,1
Santa Barbara,App GPA,3.706,0
Santa Barbara,Adm GPA,3.632352941,1
Santa Barbara,App GPA,3.597083333,0
Santa Barbara,App GPA,3.579761905,0
Santa Barbara,App GPA,3.680416667,0
Santa Barbara,Adm GPA,3.917674419,1
Santa Barbara,App GPA,3.491944444,0
Santa Barbara,Enrl GPA,3.809,1
Santa Barbara,App GPA,3.966,0
Santa Barbara,App GPA,3.638,0
Santa Barbara,App GPA,3.709545455,0
Santa Barbara,Enrl GPA,4.01375,1
Santa Barbara,App GPA,3.661333333,0
Santa Barbara,Adm GPA,4.136,1
Santa Barbara,App GPA,3.43625,0
Santa Barbara,App GPA,3.626666667,0
Santa Barbara,App GPA,4.01875,0
Santa Barbara,App GPA,3.480347826,0
Santa Barbara,Adm GPA,3.928333333,1
Santa Barbara,Adm GPA,4.00862069,1
Santa Barbara,Enrl GPA,3.85,1
Santa Barbara,App GPA,3.751538462,0
Santa Barbara,Adm GPA,3.978421053,1
Santa Barbara,App GPA,3.487272727,0
Santa Barbara,App GPA,3.321176471,0
Santa Barbara,App GPA,3.849166667,0
Santa Barbara,Adm GPA,4.02,1
Santa Barbara,Adm GPA,3.969411765,1
Santa Barbara,Adm GPA,4.185666667,1
Santa Barbara,Enrl GPA,4,1
Santa Barbara,Enrl GPA,3.4475,1
Santa Barbara,App GPA,3.562258065,0
Santa Barbara,Adm GPA,3.953,1
Santa Barbara,Enrl GPA,3.887142857,1
Santa Barbara,App GPA,3.8216,0
Santa Barbara,App GPA,3.668571429,0
Santa Barbara,Adm GPA,4.07825,1
Santa Barbara,App GPA,3.799942197,0
Santa Barbara,Adm GPA,3.98159292,1
Santa Barbara,App GPA,3.6228,0
Santa Barbara,Adm GPA,3.91,1
Santa Barbara,App GPA,3.543333333,0
Santa Barbara,App GPA,3.5075,0
Santa Barbara,Adm GPA,4.14625,1
Santa Barbara,Adm GPA,3.832222222,1
Santa Barbara,Adm GPA,3.963571429,1
Santa Barbara,Adm GPA,4.055,1
Santa Barbara,App GPA,3.507142857,0
Santa Barbara,App GPA,3.78275,0
Santa Barbara,App GPA,3.7835,0
Santa Barbara,Adm GPA,4.018,1
Santa Barbara,Adm GPA,4.091764706,1
Santa Barbara,App GPA,3.597234043,0
Santa Barbara,App GPA,2.91,0
Santa Barbara,Enrl GPA,3.478,1
Santa Barbara,Adm GPA,4.148181818,1
Santa Barbara,Adm GPA,4.083157895,1
Santa Barbara,Enrl GPA,3.876666667,1
Santa Barbara,Adm GPA,3.684615385,1
Santa Barbara,Adm GPA,3.872631579,1
Santa Barbara,App GPA,3.610357143,0
Santa Barbara,Adm GPA,4.040666667,1
Santa Barbara,Adm GPA,3.88,1
Santa Barbara,App GPA,3.918333333,0
Santa Barbara,Enrl GPA,4.038,1
Santa Barbara,App GPA,3.419333333,0
Santa Barbara,App GPA,3.476666667,0
Santa Barbara,App GPA,3.775882353,0
Santa Barbara,Adm GPA,4.061,1
Santa Barbara,App GPA,3.515,0
Santa Barbara,Adm GPA,4.148333333,1
Santa Barbara,Adm GPA,3.885714286,1
Santa Barbara,App GPA,3.715652174,0
Santa Barbara,App GPA,3.7475,0
Santa Barbara,App GPA,3.552105263,0
Santa Barbara,App GPA,3.61952381,0
Santa Barbara,App GPA,3.579811321,0
Santa Barbara,Enrl GPA,3.675,1
Santa Barbara,App GPA,3.663333333,0
Santa Barbara,Enrl GPA,3.741666667,1
Santa Barbara,App GPA,3.6445,0
Santa Barbara,Adm GPA,4.26,1
Santa Barbara,Adm GPA,3.919166667,1
Santa Barbara,Enrl GPA,3.737777778,1
Santa Barbara,App GPA,3.65,0
Santa Barbara,Adm GPA,3.822272727,1
Santa Barbara,App GPA,3.756060606,0
Santa Barbara,App GPA,3.449019608,0
Santa Barbara,Adm GPA,3.813243243,1
Santa Barbara,Enrl GPA,3.828571429,1
Santa Barbara,Adm GPA,4.111818182,1
Santa Barbara,Adm GPA,4.096071429,1
Santa Barbara,App GPA,3.660434783,0
Santa Barbara,App GPA,3.539411765,0
Santa Barbara,App GPA,3.659310345,0
Santa Barbara,Adm GPA,3.956666667,1
Santa Barbara,App GPA,3.63,0
Santa Barbara,Adm GPA,3.56,1
Santa Barbara,Adm GPA,3.825,1
Santa Barbara,App GPA,3.822282609,0
Santa Barbara,App GPA,3.509,0
Santa Barbara,Enrl GPA,3.838888889,1
Santa Barbara,Adm GPA,3.648888889,1
Santa Barbara,App GPA,3.411176471,0
Santa Barbara,Adm GPA,4.145,1
Santa Barbara,Adm GPA,3.495882353,1
Santa Barbara,Adm GPA,3.61625,1
Santa Barbara,App GPA,3.7495,0
Santa Barbara,App GPA,3.75,0
Santa Barbara,Adm GPA,4.075714286,1
Santa Barbara,Enrl GPA,3.751428571,1
Santa Barbara,Adm GPA,3.932142857,1
Santa Barbara,App GPA,3.742173913,0
Santa Barbara,App GPA,3.762,0
Santa Barbara,Adm GPA,4.026666667,1
Santa Barbara,Adm GPA,3.724285714,1
Santa Barbara,App GPA,3.554814815,0
Santa Barbara,Adm GPA,4.1625,1
Santa Barbara,App GPA,3.79106383,0
Santa Barbara,App GPA,3.91,0
Santa Barbara,App GPA,3.685,0
Santa Barbara,App GPA,3.627142857,0
Santa Barbara,App GPA,3.466666667,0
Santa Barbara,Enrl GPA,3.998,1
Santa Barbara,Enrl GPA,3.85,1
Santa Barbara,App GPA,3.644,0
Santa Barbara,App GPA,3.915,0
Santa Barbara,App GPA,3.348333333,0
Santa Barbara,App GPA,3.395245902,0
Santa Barbara,App GPA,3.441666667,0
