Campus,Measure Name,GPA,Results
Los Angeles,App GPA,3.734,0
Los Angeles,Adm GPA,3.969090909,1
Los Angeles,App GPA,3.88625,0
Los Angeles,App GPA,4,0
Los Angeles,App GPA,3.974285714,0
Los Angeles,App GPA,3.795416667,0
Los Angeles,Adm GPA,4.157142857,1
Los Angeles,Adm GPA,4.195454545,1
Los Angeles,Adm GPA,4.088518519,1
Los Angeles,App GPA,3.675876777,0
Los Angeles,Adm GPA,4.229375,1
Los Angeles,Enrl GPA,3.985714286,1
Los Angeles,Adm GPA,4.209583333,1
Los Angeles,App GPA,3.671538462,0
Los Angeles,App GPA,3.353333333,0
Los Angeles,Adm GPA,4.226,1
Los Angeles,App GPA,3.9,0
Los Angeles,App GPA,3.71,0
Los Angeles,App GPA,3.610909091,0
Los Angeles,Adm GPA,3.892857143,1
Los Angeles,App GPA,3.908333333,0
Los Angeles,Adm GPA,4.0912,1
Los Angeles,Adm GPA,4.068,1
Los Angeles,App GPA,3.806821705,0
Los Angeles,App GPA,3.56,0
Los Angeles,Adm GPA,4.161111111,1
Los Angeles,Adm GPA,4.172857143,1
Los Angeles,App GPA,3.8675,0
Los Angeles,App GPA,3.541785714,0
Los Angeles,Enrl GPA,4.08,1
Los Angeles,Adm GPA,3.805,1
Los Angeles,App GPA,3.487916667,0
Los Angeles,App GPA,3.768928571,0
Los Angeles,Adm GPA,3.984285714,1
Los Angeles,App GPA,3.9936,0
Los Angeles,App GPA,3.78359375,0
Los Angeles,App GPA,3.679444444,0
Los Angeles,Adm GPA,4.17016,1
Los Angeles,Enrl GPA,3.958571429,1
Los Angeles,App GPA,3.839444444,0
Los Angeles,App GPA,3.841788079,0
Los Angeles,Adm GPA,3.86625,1
Los Angeles,App GPA,3.888333333,0
Los Angeles,App GPA,3.808113208,0
Los Angeles,Adm GPA,4.223684211,1
Los Angeles,App GPA,3.805833333,0
Los Angeles,App GPA,3.811666667,0
Los Angeles,Enrl GPA,4.012222222,1
Los Angeles,App GPA,4.0096,0
Los Angeles,Enrl GPA,4.146,1
Los Angeles,Adm GPA,4.006,1
Los Angeles,App GPA,3.4628125,0
Los Angeles,App GPA,3.904285714,0
Los Angeles,App GPA,3.453076923,0
Los Angeles,App GPA,4.071428571,0
Los Angeles,Enrl GPA,4.214545455,1
Los Angeles,Enrl GPA,3.768333333,1
Los Angeles,Enrl GPA,4.156,1
Los Angeles,App GPA,3.553548387,0
Los Angeles,App GPA,3.684814815,0
Los Angeles,App GPA,3.805666667,0
Los Angeles,App GPA,3.776,0
Los Angeles,Enrl GPA,3.895555556,1
Los Angeles,Enrl GPA,4.167142857,1
Los Angeles,App GPA,3.934255319,0
Los Angeles,App GPA,3.806956522,0
Los Angeles,App GPA,4.15,0
Los Angeles,App GPA,3.77,0
Los Angeles,App GPA,4.000748299,0
Los Angeles,App GPA,3.802264151,0
Los Angeles,Adm GPA,4.195,1
Los Angeles,App GPA,3.770217391,0
Los Angeles,App GPA,4.098125,0
Los Angeles,App GPA,3.792612613,0
Los Angeles,Adm GPA,4.038,1
Los Angeles,App GPA,3.7372,0
Los Angeles,App GPA,3.973888889,0
Los Angeles,App GPA,3.424736842,0
Los Angeles,Enrl GPA,4.162857143,1
Los Angeles,App GPA,3.881219512,0
Los Angeles,App GPA,3.687111111,0
Los Angeles,App GPA,3.668947368,0
Los Angeles,Adm GPA,4.153809524,1
Los Angeles,Adm GPA,4.051666667,1
Los Angeles,Adm GPA,4.126,1
Los Angeles,Enrl GPA,4.05,1
Los Angeles,App GPA,3.599333333,0
Los Angeles,Adm GPA,4.176666667,1
Los Angeles,Adm GPA,4.22,1
Los Angeles,Adm GPA,4.206666667,1
Los Angeles,App GPA,3.951276596,0
Los Angeles,Adm GPA,4.138,1
Los Angeles,App GPA,3.8365625,0
Los Angeles,App GPA,3.788,0
Los Angeles,App GPA,3.856,0
Los Angeles,Adm GPA,3.8,1
Los Angeles,Adm GPA,4.056153846,1
Los Angeles,App GPA,3.858571429,0
Los Angeles,App GPA,3.95125,0
Los Angeles,App GPA,4.027333333,0
Los Angeles,App GPA,4.004520548,0
Los Angeles,App GPA,3.891304348,0
Los Angeles,Adm GPA,4.074,1
Los Angeles,Enrl GPA,4.034545455,1
Los Angeles,App GPA,4.02625,0
Los Angeles,Enrl GPA,4.28,1
Los Angeles,Enrl GPA,3.929230769,1
Los Angeles,Enrl GPA,4.0575,1
Los Angeles,Enrl GPA,4.136153846,1
Los Angeles,App GPA,3.498571429,0
Los Angeles,Enrl GPA,3.991538462,1
Los Angeles,Adm GPA,4.194444444,1
Los Angeles,App GPA,3.828333333,0
Los Angeles,App GPA,3.840645161,0
Los Angeles,App GPA,3.66859375,0
Los Angeles,Adm GPA,4.15,1
Los Angeles,Enrl GPA,4.056,1
Los Angeles,Enrl GPA,4.090833333,1
Los Angeles,App GPA,3.802151899,0
Los Angeles,Adm GPA,3.978666667,1
Los Angeles,App GPA,3.496666667,0
Los Angeles,App GPA,3.766666667,0
Los Angeles,App GPA,4.124,0
Los Angeles,Adm GPA,4.234,1
Los Angeles,Adm GPA,4.188,1
Los Angeles,App GPA,3.837,0
Los Angeles,Adm GPA,4.275714286,1
Los Angeles,App GPA,3.915,0
Los Angeles,App GPA,3.508461538,0
Los Angeles,Enrl GPA,4.183333333,1
Los Angeles,Enrl GPA,3.978571429,1
Los Angeles,App GPA,3.959354839,0
Los Angeles,App GPA,3.845414365,0
Los Angeles,Enrl GPA,4.32,1
Los Angeles,App GPA,3.714517375,0
Los Angeles,Enrl GPA,4.043529412,1
Los Angeles,Enrl GPA,4.11875,1
Los Angeles,App GPA,3.805897436,0
Los Angeles,Enrl GPA,4.033,1
Los Angeles,App GPA,3.920576923,0
Los Angeles,App GPA,3.514090909,0
Los Angeles,App GPA,3.5375,0
Los Angeles,App GPA,3.528333333,0
Los Angeles,App GPA,3.9425,0
Los Angeles,Adm GPA,4.097272727,1
Los Angeles,App GPA,3.759545455,0
Los Angeles,App GPA,3.87247619,0
Los Angeles,Adm GPA,4.303333333,1
Los Angeles,Adm GPA,4.096666667,1
Los Angeles,Adm GPA,4.167,1
Los Angeles,Enrl GPA,4.112,1
Los Angeles,App GPA,3.850714286,0
Los Angeles,App GPA,3.802777778,0
Los Angeles,Adm GPA,4.23625,1
Los Angeles,Enrl GPA,3.840909091,1
Los Angeles,Adm GPA,4.09173913,1
Los Angeles,Enrl GPA,3.644285714,1
Los Angeles,Adm GPA,4.211428571,1
Los Angeles,Adm GPA,4.1,1
Los Angeles,App GPA,3.696585366,0
Los Angeles,Enrl GPA,4.302857143,1
Los Angeles,App GPA,3.922,0
Los Angeles,App GPA,3.807021277,0
Los Angeles,App GPA,3.895428571,0
Los Angeles,Adm GPA,4.137142857,1
Los Angeles,Adm GPA,4.24,1
Los Angeles,Adm GPA,3.83875,1
Los Angeles,Adm GPA,4.0875,1
Los Angeles,Enrl GPA,4.07375,1
Los Angeles,Enrl GPA,3.89,1
Los Angeles,Adm GPA,3.913076923,1
Los Angeles,App GPA,4.0025,0
Los Angeles,Enrl GPA,4.030909091,1
Los Angeles,App GPA,3.942758621,0
Los Angeles,App GPA,3.464,0
Los Angeles,App GPA,3.98,0
Los Angeles,Adm GPA,4.097333333,1
Los Angeles,App GPA,3.773333333,0
Los Angeles,Adm GPA,3.840555556,1
Los Angeles,App GPA,3.724,0
Los Angeles,Adm GPA,4.287777778,1
Los Angeles,Adm GPA,4.116470588,1
Los Angeles,Adm GPA,3.659583333,1
Los Angeles,Enrl GPA,3.922307692,1
Los Angeles,Adm GPA,3.99,1
Los Angeles,App GPA,3.938,0
Los Angeles,App GPA,3.6268,0
Los Angeles,App GPA,3.711666667,0
Los Angeles,App GPA,3.808068966,0
Los Angeles,Adm GPA,4.29125,1
Los Angeles,App GPA,3.689090909,0
Los Angeles,Adm GPA,4.068,1
Los Angeles,App GPA,3.892816901,0
Los Angeles,Enrl GPA,4.021428571,1
Los Angeles,Enrl GPA,4.138235294,1
Los Angeles,App GPA,3.59,0
Los Angeles,Adm GPA,4.068823529,1
Los Angeles,App GPA,3.70032967,0
Los Angeles,App GPA,3.816756757,0
Los Angeles,Adm GPA,4.014444444,1
Los Angeles,Adm GPA,4.11,1
Los Angeles,App GPA,3.903,0
Los Angeles,App GPA,3.771666667,0
Los Angeles,App GPA,3.580952381,0
Los Angeles,App GPA,4.097647059,0
Los Angeles,Adm GPA,4.238333333,1
Los Angeles,App GPA,3.71,0
Los Angeles,Adm GPA,3.768,1
Los Angeles,Enrl GPA,4.065,1
Los Angeles,App GPA,3.547678571,0
Los Angeles,Adm GPA,4.229,1
Los Angeles,App GPA,3.7575,0
Los Angeles,Adm GPA,4.241428571,1
Los Angeles,App GPA,3.935344828,0
Los Angeles,App GPA,3.993333333,0
Los Angeles,App GPA,3.879090909,0
Los Angeles,App GPA,3.678333333,0
Los Angeles,App GPA,3.558684211,0
Los Angeles,Adm GPA,4.075555556,1
Los Angeles,App GPA,3.615584416,0
Los Angeles,App GPA,3.678947368,0
Los Angeles,Adm GPA,4.059047619,1
Los Angeles,App GPA,3.878888889,0
Los Angeles,App GPA,4.085833333,0
Los Angeles,Adm GPA,4.219117647,1
Los Angeles,Enrl GPA,4.135,1
Los Angeles,App GPA,3.752,0
Los Angeles,App GPA,3.755909091,0
Los Angeles,Adm GPA,3.998125,1
Los Angeles,Adm GPA,3.8575,1
Los Angeles,App GPA,3.648947368,0
Los Angeles,App GPA,3.825,0
Los Angeles,App GPA,3.973333333,0
Los Angeles,App GPA,3.996,0
Los Angeles,App GPA,3.671056911,0
Los Angeles,App GPA,3.80862069,0
